fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,Area,F_25_to_29sum,M_0_to_1sum,M_15_to_19sum,F_5_to_9sum,F_10_to_14sum,F_20_to_24sum,F_1_to_4sum,F_35_to_39sum,F_15_to_19sum,M_1_to_4sum,M_35_to_39sum,M_5_to_9sum,F_30_to_34sum,M_25_to_29sum,M_20_to_24sum,F_0_to_1sum,M_10_to_14sum,M_30_to_34sum
"13",Colombia,CO,La Guajira,CO44,DistracciÃ³n,CO44098,Distraccion,,,2009/01/01,2014/10/29,,0.869751726848,0.0191196553812,23119.1566966691,498.706503456226,198.001817539567,592.431370904436,697.163389526075,638.049289455637,571.478608173085,754.168204660993,388.370507353218,597.355328922393,775.717481771018,354.572557191481,733.745744391344,411.252816786058,461.15196923539,543.874076328939,192.008671140298,658.30207658885,380.882749689277
"14",Colombia,CO,La Guajira,CO44,Fonseca,CO44279,Fonseca,,,2009/01/01,2014/10/29,,1.24885578599,0.0392109263134,47428.0906107616,1123.41902878182,446.031900755886,1334.54982222989,1570.47604681924,1437.31174180121,1287.3502516828,1698.88883714005,874.868915779865,1345.64185318653,1747.43215406779,798.733433741727,1652.88386331801,926.415109285503,1038.82121795218,1225.16646987956,432.531345472264,1482.93450004747,858.001501293853
"15",Colombia,CO,La Guajira,CO44,San Juan del Cesar,CO44650,San Juan del Cesar,,,2009/01/01,2014/10/29,,2.45053142921,0.114695907224,138742.638430492,1454.23758171068,577.160405150935,1727.6473924045,2032.67178090394,1860.63255731878,1666.38723768701,2198.26033003558,1132.66699543298,1741.9850184276,2261.15811182454,1034.12374080601,2139.35912189377,1199.3889286698,1344.73793816887,1585.77883735806,559.669636805163,1919.74711739423,1110.80179030157
"16",Colombia,CO,Magdalena,CO47,Puebloviejo,CO47570,Puebloviejo,,,2009/01/01,2014/10/29,,1.32236444204,0.0552061696151,66770.7611119006,789.446644319687,244.244837619786,1007.42266937601,1016.81613084109,1005.51549911516,870.305014543643,904.3908496027,677.369145518751,965.116495250375,956.885181494174,662.004668326932,1077.43345042627,705.629563058901,775.310521466134,867.898548757657,230.254846813739,1063.14403275849,690.877123695507
"17",Colombia,CO,AtlÃ¡ntico,CO08,Tubara,CO08832,Tubara,,,2009/01/01,2014/10/29,,0.654546528968,0.0145576642919,17603.9410400482,477.699734315742,105.957106543472,505.408881368116,465.724221598823,466.552482177038,544.518923399039,391.597416515462,422.699309624732,514.283331726678,415.111264181323,373.74163981434,489.120208834764,415.029170514084,442.590124744456,506.963536544237,99.6993752904236,485.835764992516,375.724184677005
"18",Colombia,CO,AtlÃ¡ntico,CO08,Galapa,CO08296,Galapa,,,2009/01/01,2014/10/29,,0.404951625006,0.00805305565265,9738.46663624597,1517.9419094054,336.69001909974,1605.99068272859,1479.88843865506,1482.52032504417,1730.26701852493,1244.3426012136,1343.17218748666,1634.19019650202,1319.06036332902,1187.60396405682,1554.2316875495,1318.79950199369,1406.37737588119,1610.93076554127,316.805409716675,1543.79501623567,1193.90371213481
"19",Colombia,CO,AtlÃ¡ntico,CO08,Soledad,CO08758,Soledad,,,2009/01/01,2014/10/29,,0.343466321193,0.00416399594989,5035.29867131621,17918.783537738,3977.32000633143,18965.1665897369,17479.6198813245,17510.1734948158,20424.0069961399,14699.4915892705,15854.8260032311,19295.7368519753,15582.0632569864,14021.0601464584,18358.1085836366,15568.7784466371,16603.5859932229,19017.7079404294,3742.44074874558,18234.5471364707,14096.4667230248
"20",Colombia,CO,AtlÃ¡ntico,CO08,Malambo,CO08433,Malambo,,,2009/01/01,2014/10/29,,0.486025667466,0.0082345403208,9959.54165528192,4607.21017191187,1022.06230002781,4874.82962696999,4492.25198007189,4500.2124942746,5251.58809064329,3777.35260237753,4076.70820772275,4960.29532335699,4004.16345321201,3604.67570171878,4717.94430723786,4002.82251296751,4268.68893797137,4889.51286900043,961.701173135545,4686.24786959961,3623.85248214006
"21",Colombia,CO,AtlÃ¡ntico,CO08,Juan de Acosta,CO08372,Juan de Acosta,,,2009/01/01,2014/10/29,,0.726715584753,0.0141898347451,17163.8087185886,672.599970138632,149.187327289663,711.614375875331,655.738479180727,656.904667279916,766.681212287396,551.368132608477,595.159515954088,724.109578529373,584.475568414899,526.227245919639,688.679967755452,584.359980870038,623.165731805377,713.803326260764,140.376458253537,684.05547948787,529.018663690658
"22",Colombia,CO,Magdalena,CO47,Aracataca,CO47053,Aracataca,,,2009/01/01,2014/10/29,,2.62811154581,0.144478382887,174858.577510924,1486.04827276163,459.751640617396,1896.30551525165,1914.03181311995,1892.82737655833,1638.28285876202,1702.36277591431,1275.07021126445,1816.74734960293,1801.18251758994,1246.08605822691,2028.14049866534,1328.27988807345,1459.36181259571,1633.60396969854,433.415795667359,2001.29679469514,1300.43103568492
"23",Colombia,CO,Cesar,CO20,Valledupar,CO20001,Valledupar,,,2009/01/01,2014/10/29,,4.43384659457,0.348628178977,422282.677491911,15130.1239619373,4546.47267723101,18690.5317973935,19331.7457131448,19821.355711772,16965.9229519271,16755.6632950252,12937.4066929688,18700.1601596925,17811.8492463083,11994.3203563553,20525.9064533471,13609.2861074865,14058.7886351333,15366.1043021608,4265.93460822056,20820.4657952273,12502.8230091018
"24",Colombia,CO,AtlÃ¡ntico,CO08,Baranoa,CO08078,Baranoa,,,2009/01/01,2014/10/29,,0.702593017284,0.00991641499542,11995.8915734451,2344.77378510451,520.087049855618,2480.78324132599,2285.99236407643,2290.05785447452,2672.75362616498,1922.14332666434,2074.80596727831,2524.34319419414,2037.56029155385,1834.498820398,2400.83081611246,2037.15733760735,2172.43939447217,2488.41421630792,489.37117744307,2384.7092291126,1844.23007793771
"25",Colombia,CO,AtlÃ¡ntico,CO08,Sabanagrande,CO08634,Sabanagrande,,,2009/01/01,2014/10/29,,0.300633607522,0.003535881082,4277.28755208108,1208.39130273089,268.376419913024,1279.34830592573,1179.33796671219,1181.36957682855,1377.2690769583,991.877036215737,1069.15571458824,1301.51133143157,1051.42617311329,945.641003249213,1238.63069440052,1049.95866900124,1119.79805410095,1282.56810285896,252.528532234021,1230.27789266035,950.78447028622
"26",Colombia,CO,AtlÃ¡ntico,CO08,Polonuevo,CO08558,Polonuevo,,,2009/01/01,2014/10/29,,0.432031599769,0.00619317324866,7492.50905123172,659.178024097346,146.210246935952,697.413885908201,642.65301037021,643.795927384868,751.381846008822,540.365406964906,583.28291931469,709.659742791206,572.812173313461,515.726214806549,674.937140712515,572.698892340064,610.730262345634,699.559155304916,137.575201532338,670.404935611412,518.461929115467
"27",Colombia,CO,AtlÃ¡ntico,CO08,Piojo,CO08549,Piojo,,,2009/01/01,2014/10/29,,0.761446912449,0.0207970845774,25162.5353594254,233.575630217791,51.8086909814738,247.124269591877,227.720094181597,228.125079718418,266.247480425751,191.475118621252,206.682672051247,251.463512704009,202.972428464796,182.744374207454,239.159775015432,202.932287931442,216.408467144705,247.884432374267,48.7489163850551,237.553816294763,183.713757521706
"28",Colombia,CO,BolÃ­var,CO13,Santa Catalina,CO13673,Santa Catalina,,,2009/01/01,2014/10/29,,0.998309709793,0.0133840143348,16198.1839528586,509.762914985418,136.421705979155,634.615627728868,584.35264105536,612.78046346223,578.017821606249,500.490846714005,447.106174312998,606.220077636652,534.463300089817,428.127415519906,614.612085382454,456.354864624329,490.532635426614,569.836075101979,127.42325835349,650.798642203212,437.978081060806
"29",Colombia,CO,AtlÃ¡ntico,CO08,Usiacuri,CO08849,Usiacuri,,,2009/01/01,2014/10/29,,0.524430599432,0.00822335105572,9949.48604626539,399.473700683797,88.606030920695,422.645318006864,389.459245691309,390.151874103583,455.350869622547,327.471124368254,353.479906339198,430.066527084447,347.134446682408,312.539332080167,409.024007996079,347.065796134993,370.113488507457,423.945389664732,83.3730385813979,406.277410174487,314.197224171832
"30",Colombia,CO,AtlÃ¡ntico,CO08,Santo Tomas,CO08685,Santo Tomas,,,2009/01/01,2014/10/29,,0.459318430021,0.00558652682811,6759.10401256339,1211.56156933308,268.732739546569,1281.83864003327,1181.18878528103,1183.28945192881,1381.03112485912,993.185356216505,1072.06724545732,1304.34638071992,1052.82213496696,947.898805750534,1240.52664288692,1052.61392640788,1122.51514385547,1285.78161911387,252.861626015743,1232.19650268927,952.927016318776
"31",Colombia,CO,Magdalena,CO47,El Reten,CO47268,El Reten,,,2009/01/01,2014/10/29,,0.901858371634,0.0225048640884,27235.7339895998,836.335278932005,258.751590017113,1067.25783811929,1077.20921817305,1065.23739278829,921.99617577903,958.106515298132,717.601015028427,1022.43891845457,1013.71871131402,701.323974608793,1141.4268607751,747.539939593407,821.359550474095,919.446779583348,243.930673219089,1126.2887326132,731.911289977957
"32",Colombia,CO,Magdalena,CO47,Remolino,CO47605,Remolino,,,2009/01/01,2014/10/29,,1.10818329108,0.0478071367981,57858.8993613881,341.029649331525,105.510273413864,435.192171595641,439.250012496312,434.368301249517,375.959307681245,390.683900440286,292.613774215453,416.916510005482,413.360700263001,285.976539773459,465.435826868517,304.82186972315,334.923046253854,374.919749052846,99.4667976202909,459.263002598484,298.449027346156
"33",Colombia,CO,AtlÃ¡ntico,CO08,Palmar de Varela,CO08520,Palmar de Varela,,,2009/01/01,2014/10/29,,0.465091955479,0.00752800497505,9109.58078826638,827.055758412927,183.614812316606,875.448114783503,806.923195765354,808.326380551793,942.669913098216,678.609756820835,731.78037622571,890.674180435948,719.353136451915,647.177881877869,847.482746356167,718.600377659313,766.376161091961,877.794218282215,172.771744541824,841.774743643589,650.672560909763
"34",Colombia,CO,AtlÃ¡ntico,CO08,Sabanalarga,CO08638,Sabanalarga,,,2009/01/01,2014/10/29,,0.945442784561,0.0327866447479,39683.76762012,3984.40965540754,883.769631398958,4215.52678623609,3884.5240021036,3891.43237770349,4541.7367868498,3266.24533001613,3525.66076140385,4289.54702091403,3462.37020803243,3117.31343024643,4079.66582797887,3461.68547879113,3691.56656164257,4228.49389281031,831.574993393617,4052.27085820679,3133.84948917339
"35",Colombia,CO,AtlÃ¡ntico,CO08,Ponedera,CO08560,Ponedera,,,2009/01/01,2014/10/29,,0.760605620749,0.0172213271313,20845.8690394606,979.51309136115,217.341111202957,1036.52517361101,955.237569115125,956.921546518803,1116.49091296364,803.253556280863,866.711896264926,1054.65750036202,851.483646857552,766.399496128317,1003.23541254178,851.030817429069,907.57130616717,1039.55198206985,204.505633674911,996.490690949839,770.493659792468
"36",Colombia,CO,AtlÃ¡ntico,CO08,Luruaco,CO08421,Luruaco,,,2009/01/01,2014/10/29,,0.916416090761,0.0201507795693,24388.883642589,1101.56127356458,244.34136638575,1165.4881485668,1073.97398570273,1075.89272082946,1255.64334800374,903.038275497034,974.730676272884,1185.94027920859,957.263338468503,861.846374467714,1127.92612174968,957.049129822291,1020.6053865219,1169.0519311002,229.910484999884,1120.36496046092,866.420532137388
"37",Colombia,CO,La Guajira,CO44,El Molino,CO44110,El Molino,,,2009/01/01,2014/10/29,,0.657378394341,0.0139274266814,16856.6757510528,268.128287735744,106.455175411887,318.519225358497,374.828129741596,343.045583637431,307.254025134724,405.476623671129,208.806419020635,321.166578621138,417.062538240338,190.635036836262,394.49654020532,221.10903478507,247.937187517411,292.412518798374,103.232975473395,353.934443285223,204.780645192717
"38",Colombia,CO,Magdalena,CO47,Pivijay,CO47551,Pivijay,,,2009/01/01,2014/10/29,,2.25396272667,0.154740339006,187417.862959189,1940.64603610989,600.411413736001,2476.48251242936,2499.57385472744,2471.79423797294,2139.41497945716,2223.20600123424,1665.1331117925,2372.48395852977,2352.24944845866,1627.36360073765,2648.58552398044,1734.60388033814,1905.89611081104,2133.49931939645,566.020716671308,2613.45876286807,1698.33890719735
"39",Colombia,CO,La Guajira,CO44,Villanueva,CO44874,Villanueva,,,2009/01/01,2014/10/29,,0.875875231066,0.0188959155945,22873.1493274514,978.269250863581,388.365103355958,1162.13977519318,1367.51772286394,1251.61792133877,1121.01032495056,1479.22748488933,761.862646943191,1171.79505207448,1521.50926337391,695.566276662983,1439.28033876512,806.748307923554,904.603545331862,1066.84114557051,376.606308854127,1291.35602942039,747.169185203849
"40",Colombia,CO,Cesar,CO20,Tamalameque,CO20787,Tamalameque,,,2009/01/01,2014/10/29,,1.48155457596,0.0487813047081,59345.6745816102,745.928349864902,224.110557196604,921.496144866571,952.998110185377,977.165044752881,836.422897797544,825.928628478432,637.85624576034,921.922983786324,878.004498049151,591.391996192979,1011.8652452901,670.967053605011,693.148571365513,757.615795935271,210.278605959145,1026.43560071988,616.452734060818
"41",Colombia,CO,BolÃ­var,CO13,Clemencia,CO13222,Clemencia,,,2009/01/01,2014/10/29,,0.670599630656,0.00724097152712,8766.06209259509,518.581897160504,138.795869923779,645.65189278964,594.514587793965,623.450783254579,588.015790950041,509.199107834138,454.83880020678,616.742320135236,543.764631809201,435.551713365596,625.300709147472,464.257980103604,499.029899167828,579.71168254409,129.640351846698,662.137172503863,445.577449452132
"42",Colombia,CO,Magdalena,CO47,Salamina,CO47675,Salamina,,,2009/01/01,2014/10/29,,0.576205666258,0.0151096065432,18294.2008212948,368.338976170402,113.959434846416,470.041942613665,474.424731337465,469.15209754277,406.065768210217,421.969492191449,316.046004296746,450.302783914842,446.462228230201,308.877266469877,502.707480881363,329.231712375069,361.743362232577,404.942962542642,107.432003234746,496.040343052708,322.348538992926
"43",Colombia,CO,AtlÃ¡ntico,CO08,Repelon,CO08606,Repelon,,,2009/01/01,2014/10/29,,0.850132331892,0.0278486450729,33719.2551655124,1022.06101188995,226.701299422537,1081.35050027864,996.442935680971,998.216329216026,1165.02366173081,837.844932860229,904.384833888151,1100.33602813538,888.154330371879,799.639160649851,1046.49999784259,887.975029348861,946.943208558019,1084.67364303255,213.312480782741,1039.47463654634,803.881271191407
"44",Colombia,CO,La Guajira,CO44,Urumita,CO44855,Urumita,,,2009/01/01,2014/10/29,,1.06936574943,0.0230005112562,27849.9537820447,570.237447586842,226.167374249082,677.520610681851,796.867599623976,729.641010560095,653.38776363479,861.357764215674,444.260964221787,683.12839570886,886.062502931803,405.628483028384,838.710599180311,470.421765285777,527.307272427832,621.701480371063,219.298770207039,752.86045125185,435.6659258086
"45",Colombia,CO,AtlÃ¡ntico,CO08,Candelaria,CO08141,Candelaria,,,2009/01/01,2014/10/29,,0.619149353842,0.0116503272377,14107.0248783377,582.867775796913,129.284105785424,616.677232977934,568.255792287178,569.266398542561,664.397551178932,477.809591757134,515.758725599851,627.505439058878,506.500133731868,456.022774395533,596.802525889594,506.399966237601,540.028605421539,618.574153575115,121.648702980834,592.794995156117,458.44178662682
"46",Colombia,CO,BolÃ­var,CO13,Santa Rosa,CO13683,Santa Rosa,,,2009/01/01,2014/10/29,,0.585155002042,0.0126173000302,15278.947833268,768.125366144814,205.584940342465,956.34189962782,880.597139457241,923.457535963506,870.971099054441,754.227545005269,673.708862516098,913.520936951041,805.426122989506,645.140760090202,926.197653140873,687.660585256293,739.164876834489,858.671023009345,192.023754246067,980.759954828769,659.990916702896
"47",Colombia,CO,AtlÃ¡ntico,CO08,ManatÃ­,CO08436,Manati,,,2009/01/01,2014/10/29,,0.699547731529,0.0171272284161,20741.4100283267,629.158443098888,139.554254047107,665.663444564212,613.395563446917,614.489447924308,717.162882753182,515.765711615793,556.719237782992,677.34746636916,546.735794735141,492.242771863472,644.210024747532,546.619126374368,582.919034752529,667.703738805838,131.312202500878,639.888567966875,494.854746337514
"48",Colombia,CO,La Guajira,CO44,La Jagua del Pilar,CO44420,La Jagua del Pilar,,,2009/01/01,2014/10/29,,0.969825041546,0.0150159773482,18184.2401002912,122.820880530518,47.6618720423139,146.444114238489,170.324285232811,157.487881041248,140.462497489119,181.115628344938,96.5184919523308,147.551361935737,186.726303512696,88.2568490726408,179.397334669833,102.137069930031,113.623298837978,133.08903887897,46.1114252911648,162.765874496079,94.5179566323059
"49",Colombia,CO,BolÃ­var,CO13,Villanueva,CO13873,Villanueva,,,2009/01/01,2014/10/29,,0.652614293351,0.0121446392589,14707.527960595,750.435241926927,200.847201723838,934.304595054127,860.305295403581,902.174991427455,850.912811121903,736.846649915446,658.193694375455,892.474779938813,786.864945662674,630.279157633893,904.854922872968,671.821817949414,722.139326645993,838.891823868267,187.598637651536,958.155431617051,644.786295552738
"50",Colombia,CO,AtlÃ¡ntico,CO08,Campo de la Cruz,CO08137,Campo de la Cruz,,,2009/01/01,2014/10/29,,0.608162027012,0.00806449356272,9767.77830954242,821.104744579177,182.13288642501,868.748595538549,800.542434835341,801.964977294207,935.955743983854,673.128837629687,726.564156631473,883.997554550879,713.54735202156,642.418036045972,840.759105008096,713.383823667653,760.759733425919,871.408164002467,171.376321150921,835.11277466407,645.828062389512
"51",Colombia,CO,Magdalena,CO47,El PiÃ±Ã³n,CO47258,El Pinon,,,2009/01/01,2014/10/29,,1.19659861291,0.0475168325338,57562.5479876449,816.554116320796,252.631547596189,1042.01485056477,1051.73085794272,1040.04219288006,900.188944778405,935.445195868146,700.62817778741,998.255996378139,989.742041348945,684.736125200521,1114.42961317487,729.858981322031,801.932596364291,897.699847858865,238.16117799317,1099.64953503292,714.599983602297
"52",Colombia,CO,Cesar,CO20,La Paz,CO20621,La Paz,,,2009/01/01,2014/10/29,,3.31703143826,0.0883680411164,107109.80950798,954.556048066006,286.814039492936,1179.19189523201,1219.60815341852,1250.53188053606,1070.37070898031,1057.0192079097,816.235269858968,1179.79750209791,1123.65976810083,756.737205797224,1294.94875046838,858.623693396978,886.96652504371,969.426654187439,269.113477630919,1313.57122708065,788.814176585118
"53",Colombia,CO,BolÃ­var,CO13,San Estanislao,CO13647,San Estanislao,,,2009/01/01,2014/10/29,,0.700429160974,0.0177280269627,21474.7176389282,666.708036340773,178.432835147833,830.04021112062,764.299002705142,801.49070125632,755.975892712362,654.615955491085,584.758959421422,792.886390771717,699.051527553704,559.951001953334,803.876904998906,596.862438103184,641.564815068617,745.288541980088,166.662983934279,851.221183037851,572.837722043041
"54",Colombia,CO,BolÃ­var,CO13,Turbaco,CO13836,Turbaco,,,2009/01/01,2014/10/29,,0.647348243986,0.0159200008488,19285.3442441578,2352.42138090916,629.61390157463,2928.84368936345,2696.87166863959,2828.133721333,2667.39144970663,2309.85862470139,2063.26623360068,2797.7024017442,2466.65676492173,1975.77502831351,2836.52546377759,2105.99406618439,2263.72846795712,2629.72186747566,588.082108587027,3003.62517162878,2021.25435566157
"55",Colombia,CO,BolÃ­var,CO13,Cartagena,CO13001,Cartagena,,,2009/01/01,2014/10/29,,3.65301567198,0.0519988516761,62974.2125942858,35902.7178305872,9609.18415990786,44700.0904414938,41159.7273162846,43163.0522618876,40709.7994246488,35253.1239151836,31489.6242594151,42698.6086463579,37646.1813279991,30154.3311543621,43291.1272890004,32141.7375693561,34549.0842315673,40134.8852733732,8975.32481682871,45841.4074800019,30848.4378452522
"56",Colombia,CO,BolÃ­var,CO13,San Cristobal,CO13620,San Cristobal,,,2009/01/01,2014/10/29,,0.294100316694,0.00349621719576,4235.06633789505,278.152701186016,74.4276694741566,346.233897521161,318.811566492543,334.310281858779,315.397501657717,273.054524333216,243.96584623633,330.75764772296,291.587453520857,233.594416096807,335.320175950415,249.004202820826,267.651099209674,310.918117965572,69.5187483420596,355.046738344245,238.965803858824
"57",Colombia,CO,BolÃ­var,CO13,Soplaviento,CO13760,Soplaviento,,,2009/01/01,2014/10/29,,0.523353086904,0.0076260945639,9238.77408884239,354.342325923499,94.8362527872669,441.161123386584,406.220044498332,425.989866876975,401.78610182181,347.925097031984,310.787534332834,421.410248367582,371.542756253388,297.606403905433,427.255535251927,317.222296590917,340.981285975315,396.10964174429,88.5805399897508,452.422649379354,304.456332103815
"58",Colombia,CO,AtlÃ¡ntico,CO08,Santa Lucia,CO08675,Santa Lucia,,,2009/01/01,2014/10/29,,0.401316307894,0.00476308191633,5769.96811946279,556.255925911944,123.450311491848,588.802870605141,542.568844632246,543.614573644474,634.054320170544,456.238082007971,492.199159552809,599.024980100337,483.644906002097,435.288700646721,569.8278437634,483.319125834387,515.426454625558,590.417169177439,116.156669566291,566.120385908056,437.620089127682
"59",Colombia,CO,Magdalena,CO47,Algarrobo,CO47030,Algarrobo,,,2009/01/01,2014/10/29,,1.29812930924,0.0335844638806,40696.3876765589,487.138785219053,150.711254776863,621.62859594007,627.436341463821,620.480621595401,537.040614765603,558.052329749102,417.978746246547,595.543287116103,590.445914050797,408.481844231719,664.841884938069,435.42044205335,478.396101749735,535.517236925196,142.078232760599,656.038489089813,426.296873849817
"60",Colombia,CO,Magdalena,CO47,Cerro San Antonio,CO47161,Cerro San Antonio,,,2009/01/01,2014/10/29,,0.898451146534,0.015577183163,18873.6970358745,389.728034087224,120.576939556748,497.336785055697,501.97407752322,496.395267451182,429.64558083564,446.472817584407,334.398464190541,476.451393733267,472.38782095816,326.813444964588,531.899176588748,348.349852399435,382.74941961118,428.457575307693,113.67046684504,524.844884884078,341.06698021316
"61",Colombia,CO,BolÃ­var,CO13,Calamar,CO13140,Calamar,,,2009/01/01,2014/10/29,,1.18500292576,0.0224981612134,27265.0270226198,909.678916680161,243.432095221477,1132.42190433573,1042.73176480411,1093.44472433208,1031.4826027737,893.082159236539,797.869533026125,1081.77286031283,953.701026657596,763.981291734148,1096.7269141851,814.363263797248,875.351043725153,1016.86261795368,227.375664175779,1161.27799820062,781.555199434282
"62",Colombia,CO,Cesar,CO20,San Diego,CO20750,San Diego,,,2009/01/01,2014/10/29,,2.02754295645,0.0534009589357,64726.0122957548,579.785396425519,174.198943774623,716.230479177786,740.76437245612,759.560052805813,650.12765448459,641.98537421017,495.777660004678,716.597521976335,682.464307135437,459.639748585294,786.52578815748,521.523730595596,538.732753586257,588.811160055688,163.447282156907,797.851552097127,479.121250138269
"63",Colombia,CO,AtlÃ¡ntico,CO08,Suan,CO08770,Suan,,,2009/01/01,2014/10/29,,0.298121976187,0.00365498972739,4428.17519613582,445.064867300913,98.7184672695585,470.881017146632,433.907481985167,434.67915834859,507.319190572947,364.844775383361,393.821889751591,479.149194439873,386.752234820276,348.208845869638,455.705132648349,386.675749360584,412.353830096312,472.32946318388,92.8882434591651,452.645071310923,350.05595021043
"64",Colombia,CO,BolÃ­var,CO13,Arjona,CO13052,Arjona,,,2009/01/01,2014/10/29,,1.31561830597,0.0486121867795,58922.5692181835,2540.0089309006,679.820857321611,3162.39783597738,2911.92759259976,3053.65726167941,2880.09523838153,2494.0525303795,2227.79627393745,3020.79867500579,2663.35401970521,2133.32842169981,3062.71790035535,2273.93092257297,2444.2437030999,2839.42231176142,634.97724680684,3243.1428759289,2182.43406095169
"65",Colombia,CO,BolÃ­var,CO13,TurbanÃ¡,CO13838,Turbana,,,2009/01/01,2014/10/29,,0.63388498575,0.0126536421193,15334.1419966384,597.973433718085,160.044620454777,744.497024141252,685.530928145163,718.897068731487,678.037207906134,587.154200130142,524.471680536866,711.161583301611,627.011481864378,502.231865317095,721.030205866322,535.332875779364,575.428150965832,668.46179388091,149.487451825989,763.50609370973,513.792476871051
"66",Colombia,CO,BolÃ­var,CO13,Arroyohondo,CO13062,Arroyohondo,,,2009/01/01,2014/10/29,,0.651105629291,0.0135563627034,16427.9883822326,332.228709086776,88.9193644386251,413.635909721721,380.874872627668,399.412802543025,376.711428201757,326.217639382929,291.391790367663,395.11503585428,348.361989967525,279.035547150997,400.597954839468,297.426173631102,319.702751108911,371.391413765959,83.0538955930388,424.197179584764,285.458519997075
"67",Colombia,CO,BolÃ­var,CO13,Mahates,CO13433,Mahates,,,2009/01/01,2014/10/29,,1.35025809723,0.0343919042435,41684.6681853904,973.172503410606,260.464788587356,1211.63247765973,1115.6680421005,1169.96980195725,1103.47237880901,955.564730422571,853.551997203613,1157.38067802181,1020.43050655583,817.357786179753,1173.44137909124,871.228061084403,936.481159351533,1087.88886070903,243.28351318324,1242.56880838051,836.17211529729
"68",Colombia,CO,Magdalena,CO47,Concordia,CO47205,Concordia,,,2009/01/01,2014/10/29,,0.536287440817,0.00907302016795,10995.0526865961,417.696846824372,129.230137646198,533.028134774417,537.998223091476,532.019049342256,460.479074867442,478.513917152304,358.396552967839,510.643904392142,506.288709584624,350.267195705324,570.070894781966,373.349162123399,410.217412699014,459.205811764579,121.828022360336,562.510351993609,365.543635102222
"69",Colombia,CO,Magdalena,CO47,Pedraza,CO47541,Pedraza,,,2009/01/01,2014/10/29,,0.875151499433,0.0246609560148,29892.694316228,322.854953741888,99.8872518464923,411.999216813594,415.840800682083,411.21925358614,355.923085110728,369.862951608142,277.01933472883,394.697531142738,391.331223056652,270.735822273185,440.631079178303,288.576816806337,317.073793570045,354.938928325428,94.1658545142272,434.787226949353,282.543606277788
"70",Colombia,CO,Cesar,CO20,AgustÃ­n Codazzi,CO20013,Agustin Codazzi,,,2009/01/01,2014/10/29,,2.72105286718,0.1444899832,175248.871867008,2287.42451476189,687.266248439046,2825.74063873594,2922.5340880187,2996.68859479291,2564.94548368896,2532.82178524998,1955.9891983252,2827.18873027823,2692.52312297013,1813.41447215638,3103.07637986972,2057.56504595286,2125.45972038049,2323.03381563048,644.847769827189,3147.75986034318,1890.27474616811
"71",Colombia,CO,Magdalena,CO47,Sabanas de San Angel,CO47660,Sabanas de San Angel,,,2009/01/01,2014/10/29,,1.95277501361,0.078035793996,94612.0540967061,429.246711954474,132.80343059334,547.766651423415,552.874474311015,546.730438568862,473.21211434016,491.745069072582,368.306658109068,524.764012584463,520.287904392695,359.952082586242,585.834019340575,383.672812811797,421.559930233052,471.902612327132,125.196628783771,578.064795868006,375.650905768387
"72",Colombia,CO,Magdalena,CO47,Chivolo,CO47170,Chivolo,,,2009/01/01,2014/10/29,,1.18436862654,0.0443250075001,53736.6703912909,676.52539495728,209.308426980977,863.322460184805,871.37229534192,861.688088499242,745.817906928249,775.02815588261,580.479291648488,827.067697174847,820.013777905377,567.31252525805,923.319005783414,604.697381190956,664.411281299079,743.755658182316,197.319543066144,911.073523996864,592.055109060952
"73",Colombia,CO,Magdalena,CO47,Tenerife,CO47798,Tenerife,,,2009/01/01,2014/10/29,,0.981883236527,0.0410800507222,49828.7944972063,583.870578936068,180.641920893919,745.084294176195,752.030923024751,743.673495603725,643.673210331937,668.881632433273,500.97877652524,713.794856705703,707.70616421802,489.615173049038,796.863058973104,521.87991598784,573.415446343133,641.893315885914,170.294997665333,786.295265646186,510.968976330943
"74",Colombia,CO,Sucre,CO70,San Onofre,CO70713,San Onofre,,,2009/01/01,2014/10/29,,2.06426684833,0.0883646739285,107218.845716472,1845.72444313928,508.89616321557,2552.15235988377,2325.52163343201,2518.25465047639,2053.09275534819,1889.42673413618,1693.34377701045,2380.07200301462,1993.71726817498,1644.81656311813,2471.83516148361,1651.0596581389,1825.96866914514,2121.35623236885,481.041582756152,2668.61956207524,1620.57329085364
"75",Colombia,CO,BolÃ­var,CO13,El Guamo,CO13248,El Guamo,,,2009/01/01,2014/10/29,,0.865489624648,0.0316361736783,38361.0270186416,319.472156980308,85.5068108735722,397.754820422735,366.256137659773,384.079456449021,362.245615762891,313.698459453415,280.202485119458,379.945176981622,334.992529185722,268.321394667262,385.222613373771,286.005874178838,307.427950869314,357.130393090192,79.8665552050807,407.912126007723,274.498436559923
"76",Colombia,CO,BolÃ­var,CO13,San Juan Nepomuceno,CO13657,San Juan Nepomuceno,,,2009/01/01,2014/10/29,,1.56998669888,0.0526666599195,63874.8855047511,1380.69073772547,369.53502050566,1719.00637612655,1582.85661193612,1659.89735987573,1565.55398618523,1355.70966825308,1210.97886770871,1642.03651062725,1447.73813846847,1159.62824750296,1664.82266694144,1236.05682424549,1328.6348084223,1543.44483458786,345.159046309709,1762.89736771537,1186.32112054317
