fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"975",Colombia,CO,NariÃ±o,CO52,La Tola,CO52390,La Tola,,,2009/01/01,2014/10/29,,1.56616734757,0.0345385364336,633.356135628186,589.435455275001,638.870359741151,617.370255232789,591.435092695756,513.780892634066,634.9790778514,479.816901203478,602.711712094955,560.645208320813,622.623837119434,628.616922058631,124.455506057362,644.92514719069,502.587759574177,620.659217113629,549.410685902229,118.512673451565,42476.6846526119
"976",Colombia,CO,Huila,CO41,Tesalia,CO41797,Tesalia,,,2009/01/01,2014/10/29,,1.18095569055,0.0309680110079,423.860589060932,462.559021935333,464.946042325813,493.721872305963,475.3899327775,370.864699885249,411.333367280429,348.234234571108,418.157022258034,397.060773750185,451.92184242513,419.142361306585,89.9119133267668,424.9152198066,363.090608552331,485.507287641522,386.539488485199,86.0123275969818,38082.669772611
"977",Colombia,CO,NariÃ±o,CO52,Santa BÃ¡rbara,CO52696,Santa Barbara,,,2009/01/01,2014/10/29,,2.2780846822,0.103426059194,726.56858146016,676.467341504991,733.051632618997,708.964211684535,679.107469306909,588.84077858727,728.52922033763,550.239031108911,690.801126653794,643.046137711965,714.432081712177,721.077638790593,142.69426307932,739.61836981494,576.241198088974,712.231586799608,629.482350065489,135.906630993035,127204.89153597
"978",Colombia,CO,NariÃ±o,CO52,Olaya Herrera,CO52490,Olaya Herrera,,,2009/01/01,2014/10/29,,1.73840734395,0.0785634732408,1523.66357680131,1418.00368482852,1536.92913470301,1485.20637678681,1422.81420830986,1236.00165649713,1527.56788598374,1154.29455071967,1449.94234900479,1348.74304580106,1497.84490776993,1512.26246039872,299.402359630796,1551.49512465205,1209.07435875805,1493.11862561014,1321.71617808216,285.10569930973,96629.2892998804
"979",Colombia,CO,NariÃ±o,CO52,Mosquera,CO52473,Mosquera,,,2009/01/01,2014/10/29,,1.43389427222,0.0666963208841,866.051119489828,805.993985571666,873.591269128257,844.192028421676,808.728289423278,702.543943908298,868.270330639789,656.101585215889,824.147937636124,766.626204525121,851.375775671098,859.57071940857,170.180447134073,881.870584715623,687.238454460399,848.689354413422,751.264119754778,162.054218418139,82024.3541670279
"980",Colombia,CO,Meta,CO50,La Macarena,CO50350,La Macarena,,,2009/01/01,2014/10/29,,5.11663531742,0.859075310594,2510.26794200104,2370.11246295716,2543.51486573045,2663.50113979001,2575.49633352454,2213.8977477625,2480.30235962439,1872.89003420521,2521.15527032218,2408.53337493926,2522.41267727841,2508.95903283091,490.477165528355,2573.05029077586,1980.69013133201,2543.48407160034,2355.72402556324,462.59560281934,1056710.97127493
"981",Colombia,CO,Cauca,CO19,Totoro,CO19824,Totoro,,,2009/01/01,2014/10/29,,1.29990340865,0.0343287141308,1081.62221867917,1033.60644910624,1106.02165364195,1124.25793684367,1069.9988987837,824.605888214195,1093.80934754433,800.97186398576,970.894768897677,946.924742472358,1079.99190852046,1068.36128780572,205.144894098281,1080.24582830165,828.435091365827,1081.7103838888,863.359615922207,197.836529114575,42216.1082134887
"982",Colombia,CO,Cauca,CO19,PopayÃ¡n,CO19001,Popayan,,,2009/01/01,2014/10/29,,1.34304408497,0.0394174410332,15634.4937952175,14940.441621135,15987.1796032311,16250.7790828361,15466.4825288239,11919.4071803926,15810.6547341747,11577.7851237515,14033.96488107,13687.4860324361,15610.9281907259,15442.811405655,2965.3020432787,15614.5985232349,11974.7570493105,15635.7681910037,12479.5795785408,2859.66202579392,48475.3179308861
"983",Colombia,CO,Huila,CO41,Gigante,CO41306,Gigante,,,2009/01/01,2014/10/29,,1.08432203677,0.0410317619526,1682.36289436719,1835.96247323044,1845.43689525058,1959.65225238446,1886.89018046204,1472.01468084822,1632.64057135838,1382.19114896329,1659.72462729365,1575.99061905709,1793.74199634977,1663.63557717414,356.873157325899,1686.54887338937,1441.15820766753,1927.04739857232,1534.23014377314,341.395147682982,50464.0725302708
"984",Colombia,CO,Cauca,CO19,Argelia,CO19050,Argelia,,,2009/01/01,2014/10/29,,1.12757955026,0.0563199412095,1404.20671653794,1341.85284518916,1435.87318359572,1459.51201547147,1389.07726608077,1070.57233316894,1420.02233740292,1039.86698395968,1260.49429547763,1229.34382470627,1402.07916005445,1386.99423751235,266.33247005858,1402.43377567711,1075.52842111327,1404.30680802278,1120.89860621071,256.842573511356,69269.1253219592
"985",Colombia,CO,GuainÃ­a,CO94,San Felipe,CO94883,San Felipe,,,2009/01/01,2014/10/29,,3.54482378398,0.248572767331,145.537803204985,189.597695542965,178.669196504561,190.349325525327,186.601679186526,136.992712971383,147.450252788447,141.046622254791,157.296885759191,154.488014974282,157.762974155186,165.139217461096,35.1795591325954,161.913837235828,142.065344559684,203.140395841634,136.331982273034,34.8378977031189,305761.946032444
"986",Colombia,CO,CaquetÃ¡,CO18,Puerto Rico,CO18592,Puerto Rico,,,2009/01/01,2014/10/29,,4.186809521,0.227298606116,1325.18835002009,1578.71818030241,1525.27159726457,1627.9508872868,1601.16045701713,1133.89255047328,1407.94904308137,1366.49429643143,1317.57703752851,1254.40936063865,1464.7977547358,1352.70919791784,359.655363651545,1344.34928011836,1452.3936530255,1663.52918951062,1197.60716244247,337.518124263152,279624.632044809
"987",Colombia,CO,Huila,CO41,La Plata,CO41396,La Plata,,,2009/01/01,2014/10/29,,1.69547402811,0.0650512511402,2698.59698802233,2944.65830055508,2960.00052600494,3143.08738613897,3026.3569409044,2360.92178157414,2618.93618647498,2216.91465960094,2662.07412383356,2527.82563446159,2877.09496598016,2668.5547400834,572.389949948934,2705.30263687647,2311.47806314169,3090.74040372949,2460.71587889479,547.568191690603,80007.6803366906
"988",Colombia,CO,Huila,CO41,Paicol,CO41518,Paicol,,,2009/01/01,2014/10/29,,1.13588969773,0.0225682665802,237.911982688936,259.591484371573,260.950221064501,277.086293704575,266.794485918013,208.130793681252,230.893069269019,195.438090841984,234.68316656386,222.850403995719,253.641821557656,235.263304142631,50.4604258579202,238.502784790122,203.773961164057,272.469312664587,216.928661862155,48.2723506844195,27755.5915282449
"989",Colombia,CO,Cauca,CO19,Timbio,CO19807,Timbio,,,2009/01/01,2014/10/29,,0.836284337175,0.0138694872132,1569.18726286758,1499.52732798737,1604.58528148849,1631.04197134124,1552.32447622204,1196.31515874527,1586.86800957704,1162.02757764561,1408.54697578959,1373.77193174465,1566.82205448113,1549.94867644366,297.618474799907,1567.19043491827,1201.87046068534,1569.31517167483,1252.53798420262,287.015703079407,17057.9747478151
"990",Colombia,CO,GuainÃ­a,CO94,Pana Pana,CO94887,Pana Pana,,,2009/01/01,2014/10/29,,7.98214534396,0.828145985715,248.623994942955,323.868254926398,305.220214231977,325.140992138458,318.749128291671,234.017055569973,251.898185988925,241.001056205081,268.702885660427,263.898777307397,269.508402607677,282.070401509642,60.107913206899,276.554708816886,242.733326139543,346.992034981246,232.883432839262,59.526204937506,1018772.84255178
"991",Colombia,CO,Guaviare,CO95,El Retorno,CO95025,El Retorno,,,2009/01/01,2014/10/29,,12.3682702205,0.997559563593,1322.51330921056,1632.3549079562,1303.29192344451,1653.27855943761,1646.9732094533,1437.93040182369,1186.35630681769,1397.27486473387,1496.91506548984,1643.83540854485,1429.29095789971,1413.41502906733,364.883027831222,1359.57574699339,1473.50442735205,1569.90591594935,1349.79517941054,345.120756224336,1227107.26507461
"992",Colombia,CO,Cauca,CO19,PuracÃ©,CO19585,Purace,,,2009/01/01,2014/10/29,,1.71985294593,0.0738722445662,1324.14517992013,1267.25818566233,1355.05411680858,1378.09199737525,1311.76347849471,1011.07257788116,1338.49483867898,981.698829958215,1189.8319591959,1160.10175690986,1323.09490766679,1307.92662554537,251.456473867525,1322.51269132155,1015.45479669399,1326.28305997374,1058.5318087514,242.475295328826,90859.2774857784
"993",Colombia,CO,Cauca,CO19,Sotara,CO19760,Sotara,,,2009/01/01,2014/10/29,,1.3344651865,0.0415777940977,1043.15711431205,996.848901483929,1066.68884581095,1084.27660267754,1031.94714766787,795.280906859087,1054.91083986778,772.48736527795,936.367400445975,913.249806418316,1041.58478151355,1030.36777425837,197.84944516659,1041.82967172423,798.973933989881,1043.24214431131,832.656458011828,190.800983187743,51140.6260781728
"994",Colombia,CO,Huila,CO41,Agrado,CO41013,Agrado,,,2009/01/01,2014/10/29,,0.862745554077,0.0213778234418,396.516338837217,432.718244042248,434.95127197844,461.870704723289,444.721402692376,346.939339483157,384.797277908423,325.768819393707,391.180722529185,371.445442856872,422.767294219229,392.102494974155,84.1114828243153,397.502932517207,339.66677320865,454.1860624447,361.602910618647,80.4634686133359,26293.9795165912
"995",Colombia,CO,Huila,CO41,Pital,CO41548,Pital,,,2009/01/01,2014/10/29,,0.916216367914,0.0165143463673,652.410985001596,711.976047580363,715.650175994961,759.942257734248,731.725530023919,570.839116033399,633.128944816301,536.006049178308,643.631990578258,611.160407595569,695.603181248298,645.148635535501,138.393427989446,654.034283916699,558.873147078557,747.298276024172,594.965926920762,132.391141858418,20312.2667140566
"996",Colombia,CO,Cauca,CO19,PatÃ­a,CO19532,Patia,,,2009/01/01,2014/10/29,,1.72413248836,0.060446488279,1898.70411100332,1814.41614229302,1941.53543007979,1973.54781355103,1878.30027213111,1447.53182970313,1920.09767212789,1406.04412881681,1704.3306402266,1662.25311355828,1895.84222738934,1875.42557292967,360.115987984173,1896.28796338849,1454.2537000773,1898.85887827561,1515.56099991454,347.286718555668,74353.1110563055
"997",Colombia,CO,CaquetÃ¡,CO18,El Doncello,CO18247,El Doncello,,,2009/01/01,2014/10/29,,3.02563744324,0.0864904858459,938.144925473956,1117.69956833764,1079.82966348925,1152.52669713669,1133.57754296344,802.706269424525,996.800612992956,967.538583953748,932.762210292974,888.045234571793,1037.00742154394,957.650953768753,254.654929342738,951.718255690532,1028.37115935283,1177.74724356853,847.820001935354,238.977805321338,106411.327053836
"998",Colombia,CO,Huila,CO41,GarzÃ³n,CO41298,Garzon,,,2009/01/01,2014/10/29,,1.25008386765,0.0519976520767,4611.72084635962,5032.77053983533,5058.74198438716,5371.83099833527,5172.37441034382,4035.11086317129,4475.42120156018,3788.88512162655,4549.6644600071,4320.13142144005,4917.03507413738,4560.38522043405,978.266570356849,4623.1955234909,3950.52659370843,5282.45403829473,4205.65691744443,935.837996533664,63959.4251952647
"999",Colombia,CO,Cauca,CO19,Rosas,CO19622,Rosas,,,2009/01/01,2014/10/29,,0.722083616386,0.011439892504,666.58627222199,636.994930387475,681.623249189928,692.861975117587,659.423008796759,508.19126604218,674.097002903931,493.625999535434,598.346736492589,583.574396851473,665.58153820876,658.413775213994,126.427478885045,665.738025076687,510.551142108627,666.640606707893,532.074561222456,121.923451708513,14070.9190874837
"1000",Colombia,CO,CaquetÃ¡,CO18,El PaujÃ­l,CO18256,El Paujil,,,2009/01/01,2014/10/29,,2.89671887989,0.111393369389,1164.44730943651,1387.26691902988,1340.28387445747,1430.51254017523,1406.98140337737,996.346931422013,1237.20814977435,1200.83125158027,1157.76247339963,1102.25771641533,1287.13903440884,1188.6434030626,316.055300597247,1181.28912279487,1276.32383372332,1461.79478008288,1052.33784228738,296.600075684779,137051.719289625
"1001",Colombia,CO,NariÃ±o,CO52,Francisco Pizarro,CO52520,Francisco Pizarro,,,2009/01/01,2014/10/29,,1.44438349027,0.0490119964513,842.550032883883,784.122604120756,849.885573619977,821.284108114196,786.782710081665,683.479773565196,844.709023749689,638.297670408618,801.783932114718,745.823103506351,828.272917990107,836.245484386571,165.56244557933,857.940222644247,668.589612581069,825.659395091236,730.877882980509,157.656729476876,60289.8635104248
"1002",Colombia,CO,Huila,CO41,Isnos,CO41359,Isnos,,,2009/01/01,2014/10/29,,1.46555946047,0.0386412542659,1329.16023058444,1450.47292903368,1457.97610382712,1548.19772852352,1490.70963283465,1162.94066382921,1289.88871704228,1091.98426286364,1311.24885209464,1245.10236911871,1417.13619872532,1314.36428083642,281.943097310228,1332.46629200783,1138.56870583701,1522.43227050127,1212.0940041081,269.715320409072,47535.1055083139
"1003",Colombia,CO,Huila,CO41,La Argentina,CO41378,La Argentina,,,2009/01/01,2014/10/29,,1.41385958116,0.0287810186845,669.184485571226,730.275328968186,734.046467541484,779.47517801309,750.532711045584,585.510723340325,649.408399944426,549.783408834832,660.176088120323,626.870807318948,713.484341084491,661.73537431797,141.950592550391,670.849363860209,573.238018580945,766.505290756468,610.257787346374,135.794089077157,35401.8536356334
"1004",Colombia,CO,Huila,CO41,Saladoblanco,CO41660,Saladoblanco,,,2009/01/01,2014/10/29,,1.21495006441,0.035174768691,510.301625695312,556.892117481213,559.765940624755,594.410239059944,572.339731187792,446.497891152045,495.219634677516,419.252227319637,503.434888319345,478.036324973451,544.085618938087,504.621174707077,108.248317289399,511.571334953187,437.138371787267,584.520393374376,465.369355953764,103.553460138966,43268.5283033641
"1005",Colombia,CO,Cauca,CO19,La Sierra,CO19392,La Sierra,,,2009/01/01,2014/10/29,,0.898819975067,0.0165895071503,491.453604835551,469.636816332117,502.539906309918,510.825874223839,486.172350088134,374.673827132676,496.99103610171,363.935302942526,441.142689139582,430.251496552955,490.712845477276,485.428273616824,93.2111009142827,490.828218495473,376.413691426162,491.493664190639,392.282248083502,89.8904198482633,20405.6537890667
"1006",Colombia,CO,NariÃ±o,CO52,Roberto PayÃ¡n,CO52621,Roberto Payan,,,2009/01/01,2014/10/29,,2.02753678641,0.105876483869,1347.40402376628,1253.96701717167,1359.13500308595,1313.39560684655,1258.22105250321,1093.019240116,1350.85667652613,1020.76412775833,1282.2109714984,1192.71854644688,1324.57209503348,1337.32180436584,264.7670721045,1372.01597854844,1069.20692988718,1320.39255564497,1168.81818501186,252.124269577907,130254.765043211
"1007",Colombia,CO,CaquetÃ¡,CO18,La MontaÃ±ita,CO18410,La Montanita,,,2009/01/01,2014/10/29,,3.88483184749,0.124696484566,1112.95119264431,1325.92507095193,1281.01603541104,1367.25524345972,1344.76661988243,952.283249597705,1182.50179530028,1147.7432188075,1106.56261387723,1053.51265224267,1230.22023761913,1136.07985128812,302.083020007878,1129.04917683965,1219.89967392513,1397.157842619,1005.7989440473,283.487563310366,153440.15469387
"1008",Colombia,CO,Huila,CO41,TarquÃ­,CO41791,Tarqui,,,2009/01/01,2014/10/29,,0.903542619099,0.0292603208971,813.873212101404,888.179761800449,892.763183751144,948.016909830272,912.816953438101,712.113492221106,789.819146900903,668.659748683451,802.921544597717,762.413717056625,867.754849400371,804.813537056558,172.643787914596,815.898254438071,697.186120392289,932.243727479596,742.211338348687,165.156023336167,35992.504663227
"1009",Colombia,CO,Cauca,CO19,Balboa,CO19075,Balboa,,,2009/01/01,2014/10/29,,0.991344218002,0.0321724574832,1338.64243068546,1279.18555677217,1368.82236161642,1391.32816964388,1324.18742629699,1020.61403511977,1353.71458005439,991.324037620332,1201.67126412038,1171.94973162375,1336.60531129967,1322.23638087325,253.900994184776,1336.96353736334,1025.32648466621,1338.72624292318,1068.60228484683,244.852679186733,39575.8502395037
"1010",Colombia,CO,Guaviare,CO95,Calamar,CO95015,Calamar,,,2009/01/01,2014/10/29,,7.55532833439,1.14263486743,635.807338854625,784.656930628335,626.902267829057,794.841957558834,791.73731283113,690.699615396035,570.76125250425,671.547037140284,719.281084195631,789.531267305822,687.220010481753,679.446747015536,175.395341447083,653.683074987603,708.297707749378,754.919352084544,648.67045782473,165.869169500567,1405904.73463422
"1011",Colombia,CO,Huila,CO41,San AgustÃ­n,CO41668,San Agustin,,,2009/01/01,2014/10/29,,2.04774960037,0.117941359689,1556.38117407548,1698.28815482825,1707.13917328784,1812.73001667025,1745.40693980688,1361.62658502511,1510.43955148623,1278.57365594018,1535.31333112024,1457.88840233651,1659.32473597373,1539.05464562384,330.11760941695,1560.24841135909,1333.1114784971,1782.53872553771,1419.18150199356,315.802081607195,145097.793612721
"1012",Colombia,CO,Huila,CO41,Altamira,CO41026,Altamira,,,2009/01/01,2014/10/29,,0.699055933171,0.0148385142398,226.6762220948,247.371740355622,248.648294097278,264.037307878723,254.233577746898,198.334573338041,219.976794449147,186.232036506524,223.626013852423,212.34396015224,241.68308768631,224.152963225031,48.0839534545084,227.240227511385,194.177070128731,259.644233439118,206.717286625877,45.998495696811,18253.1190466401
"1013",Colombia,CO,Cauca,CO19,La Vega,CO19397,La Vega,,,2009/01/01,2014/10/29,,1.1116768745,0.0419804565801,2975.89498885861,2843.79683401715,3043.03063835157,3093.20792632038,2943.92409525206,2268.76671397639,3009.42308240617,2203.73975498416,2671.25352072529,2605.30236900365,2971.41389793111,2939.40992397675,564.421883444185,2972.10833645146,2279.30066901306,2976.14705695538,2375.39091545111,544.314031332964,51641.7207284335
"1014",Colombia,CO,Cauca,CO19,BolÃ­var,CO19100,Bolivar,,,2009/01/01,2014/10/29,,1.65560398857,0.0633763512146,1934.85015374795,1848.86607607547,1978.44606990716,2010.88158041041,1913.85458327422,1475.26784176729,1956.61906910804,1432.87381646922,1736.97431645403,1693.93346675043,1931.87717982079,1911.14597616368,366.996666521416,1932.45965592552,1482.03989201738,1934.93405930803,1544.6669983234,353.913533468818,77970.7130542177
