fid,ADM0_EN,ADM0_FR,ADM0_RW,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_FR,ADM1_RW,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"374",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kayonza,RW54,Ruramira,RW5411,,908.447914987803,1167.0392126888,892.219935908914,1082.08717498183,1036.19997003675,383.378243941814,849.977996900678,849.674023658037,726.665032789111,474.364129506052,875.065355375409,642.909131787717,218.046015867963,885.670779965818,827.976778700948,1266.39149717987,537.57426661253,221.316765522584,4187.76417225829
"375",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kayonza,RW54,Rwinkwavu,RW5412,,1506.62058892846,2191.24567284063,1342.74168882705,1827.82962050661,1787.45068689436,794.716882441193,1313.24965165742,1728.56094060838,1106.23970330693,975.705653805286,1235.69383212365,1228.31013020128,486.311603929847,1485.37144803815,1846.65023425221,2195.3955276832,805.505743511021,450.242683105171,9299.0469724161
"376",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Gahara,RW5501,,1982.93135159463,2807.91620972753,1968.18574292958,2619.9367461279,2553.941521056,806.442796554416,1769.21803614497,2158.18750049174,1363.51286685839,1256.84227787331,1979.2280460149,1727.45051662624,581.193818338215,1747.52779262513,2206.94227233529,2791.7906268239,1163.35314889252,562.148585865274,10714.5236937465
"377",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Gatore,RW5502,,1365.12747148424,1868.94384506345,1458.45816506445,1806.66258645058,1941.78604754806,648.627106035128,1101.35711770132,1397.12873546034,950.012593854219,935.795207362622,1399.32501871139,1229.06305000931,381.839426402003,1235.06778788567,1449.94247490913,1877.66516279429,741.386233035475,363.913686932996,6446.15001960597
"378",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Kigarama,RW5503,,1406.47686166689,2222.2838364169,1444.76008374244,2172.02746061981,2093.56908799708,806.375917956233,1286.19492834434,1756.49305323511,1172.44909511507,967.208230048418,1618.32405477762,1300.88920066506,488.379510918632,1307.89271888882,1854.50260877609,2291.91720123589,984.387188047171,457.51821231097,11657.8569716975
"379",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Kigina,RW5504,,1214.69616704434,1913.38101115823,1355.33298300952,1837.05709277093,1770.81836000085,690.812202673405,1058.43773711845,1337.72108582407,981.619106657803,729.697288643569,1397.26612645388,1150.61766212061,379.547111585736,1266.96657708287,1441.23789747804,2138.03292930871,715.824037585407,348.439616646618,6738.20465283289
"380",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Kirehe,RW5505,,1063.82822813094,1694.26607905328,1337.6042072773,1704.15733036399,1577.03613388538,591.066404290497,943.527243383229,1175.90286754072,799.199077442288,767.558193735778,1224.13435292989,933.327136784792,327.408847864717,1063.29817001522,1243.25560873747,1737.83920742571,615.18703937903,306.290418118238,4949.09188924053
"381",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Mahama,RW5506,,958.027016140521,1577.40443754941,1043.45363237709,1514.70541118085,1459.67793078721,616.645277060568,975.429046958685,1301.23993648589,848.159657202661,708.932718101889,1045.80281565338,882.388011954725,348.73011367768,870.974946670234,1324.21780195832,1614.63829818368,725.20134229213,338.93728004396,6523.27110913293
"382",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Mpanga,RW5507,,1413.61069494486,2340.91678156704,1576.22836066782,2294.51437653974,2236.74883744866,900.528163496405,1431.54763524234,1980.89374899119,1242.68507567421,994.254467437044,1588.05886522867,1153.5793075636,543.018643517047,1389.28988004848,2061.98125987872,2465.55959074199,1004.11396822333,515.968445591629,25044.3921854888
"383",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Musaza,RW5508,,1183.58074343204,1796.87041057646,1222.51957320422,1720.42018398643,1725.34003750235,645.835871960968,1109.74942702055,1545.07913823426,943.71797677502,917.709765892476,1263.72110752016,1148.45720679313,401.954492330551,1165.86800312251,1526.3245678246,1801.37733808905,726.615503594279,402.450723061338,9211.14020137582
"384",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Mushikiri,RW5509,,1357.6058954522,2100.56106217951,1528.71258921176,2028.90687102824,1978.7653651163,642.845358060673,1206.22836501151,1466.46948160231,1118.89789235964,927.657161712646,1432.07117693871,1138.35106350854,394.281683413312,1233.58328312635,1497.18888846785,2166.85410302132,865.813294995576,381.975042669103,9563.15750559956
"385",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Nasho,RW5510,,1345.85593460128,2205.14123750478,1367.06915156916,1766.76070719957,1874.34077595174,785.030637849122,1210.37296446413,1903.14132222533,1063.98802586645,979.035974990577,1325.59945595264,1083.91416230053,491.179678520188,1241.1716770716,1865.13552588969,2162.16500522941,858.664291739464,495.716065531597,10389.7744432525
"386",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Nyamugari,RW5511,Nyamugali,1647.40075902641,2707.1871509701,1756.85351079702,2383.29954691976,2349.3389370963,1011.77650383487,1567.4998254627,2124.36777824908,1413.56067090482,1285.6288447082,1765.8559710905,1566.63935459405,567.007104983553,1648.08397846669,2153.07165305316,2737.82010400295,1005.52559673041,553.339458832517,9867.28609221396
"387",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Kirehe,RW55,Nyarubuye,RW5512,,879.533838659525,1443.66495449096,1105.88849755749,1429.73391589522,1469.10016072541,439.529653625563,817.120442163199,920.166033275425,866.070690583438,572.195717722178,963.325689312071,796.700429018587,251.738406129181,880.337982129306,955.915422677994,1618.3518172577,573.982887856662,239.677987515926,8655.44909294582
"388",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Gashanda,RW5601,,865.099326446652,1176.61291627586,868.222570799291,1093.5779761225,1033.12345442176,381.220591139048,811.087411113083,795.597622133791,685.448835469782,501.919020332396,848.036432079971,653.231204673648,224.526361554861,802.921035073698,852.584269143641,1151.85261951387,547.960785184056,207.231343308464,3858.07320455315
"389",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Jarama,RW5602,,1160.34569797292,1624.48543635756,1209.35730776936,1596.07949289307,1642.12809963152,483.675475889817,1122.17102710903,1337.41932826862,900.441072817892,665.314387816936,1187.54167825356,914.542752003297,366.096770375967,978.147492460907,1390.16353904456,1687.51482539997,752.417446991429,348.361012863927,9195.06326607136
"390",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Karembo,RW5603,,832.874544285238,1092.1729811877,814.5000725016,996.210516065359,1021.84321884811,364.557552680373,679.809674337506,790.530132047832,634.221788585186,494.642255187035,710.118418194354,581.403528682888,212.695024849847,728.681252397597,807.657691769302,1052.16472864151,501.430000171065,205.911403093487,3713.03652122304
"391",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Kazo,RW5604,,1509.32563681901,1907.04662945867,1554.26263330132,1889.90090879798,1800.72943188995,608.397548977286,1276.91645768285,1299.29359378666,1066.53619131446,758.484895121306,1486.65834995359,1141.90216802806,341.641499649733,1305.68722440302,1297.30063212663,1978.60066474974,780.089701328427,338.430299578235,7060.78639112802
"392",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Kibungo,RW5605,,1243.36092944443,1493.968679443,1454.4759188965,1425.0618577376,1488.93089725077,1402.56104608998,1692.58529747277,1068.91732598841,957.193093448877,2045.90352911502,1316.79942108691,2201.10576266795,295.524005467072,1190.83036908507,1122.1805319339,1496.71492964029,592.045145079494,278.42362222448,4369.24558990809
"393",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Mugesera,RW5606,,1389.10671433061,1776.44544190168,1146.48796928674,1609.96374741942,1567.73750147969,650.115598972887,1259.57321798801,1427.47277699411,1057.83902075142,890.353796899319,1185.30342385918,1176.14225903898,385.307082196698,1289.40787389874,1463.11003088206,1789.07943436503,839.780350185931,371.817486653104,7381.46389639957
"394",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Murama,RW5607,,1154.26491146535,1457.12313975394,1247.41626341641,1518.24700633436,1597.53593898565,513.219822328538,1004.88783216476,1107.6964417696,864.968515776098,689.349404484034,1300.16831085086,866.225097127259,269.985241588205,1017.30218052864,1025.20337269455,1438.5298114121,670.421292103827,288.524499706924,5156.38073347116
"395",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Mutenderi,RW5608,,961.361208476126,1480.80464661866,1080.58378938586,1373.26671039313,1343.23717084527,578.362864494324,922.882341466844,1028.63118673116,848.333904795349,697.936030827463,1097.25881634653,838.396105036139,258.071055267006,947.110990554094,979.962138205767,1444.05127286911,661.672185640782,267.930188253522,7613.39880675804
"396",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Remera,RW5609,,1599.96366716921,1879.85502149165,1435.06401341408,1970.05098845065,1919.95253327489,689.78278516233,1387.93602401018,1403.17042335868,1161.27502936125,940.552232399583,1508.88999073952,1240.86105769128,386.510776750743,1453.76903126389,1467.68082784861,1970.64905795455,795.210126057267,365.487366877496,5079.3138337072
"397",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Rukira,RW5610,,1319.33261265606,1844.82829755545,1451.95242438465,1754.43504592776,1909.44808903337,582.020604964346,1157.81261188537,1196.35260692239,1049.94933698326,788.820944324136,1402.63382587582,908.946101434529,314.015433399007,1168.08292138577,1192.39737927169,1841.23189453781,756.618388514966,311.61702337116,6905.7018898115
"398",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Rukumberi,RW5611,,1482.59438677877,2105.41983806714,1627.16433567554,2128.58183122799,2017.06328205392,647.712852362543,1419.98819837347,1400.9139556177,1188.16846287251,746.497990677133,1571.64442363009,889.570133579895,381.334841825068,1314.17147871479,1448.02642799914,2119.56498320401,1049.58513107523,364.899616908282,8661.13191867219
"399",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Rurenge,RW5612,,1578.51446066797,2069.17749980092,1460.19668438286,1963.77761633694,1970.11221815646,664.244968820363,1252.90167661011,1459.05665465444,1287.03037700802,908.351759716868,1571.91607879847,1146.40726839006,394.236063785851,1418.38287089765,1497.01571242511,2094.15009529889,934.867767319083,380.044226557016,6564.6639984043
"400",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Sake,RW5613,,1136.73069129884,1671.63887697458,1204.82984384149,1576.0730920434,1520.76228108257,573.963901482522,954.72698726505,1210.95386680961,950.347757861018,716.47783947736,1217.99951319396,840.419658184052,335.855505883694,984.635859720409,1275.32971385121,1617.40178830922,739.415664780885,315.420223288238,5745.01144463856
"401",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Ngoma,RW56,Zaza,RW5614,,1299.58308858424,1662.54893408716,1127.27966433764,1506.63929603994,1503.86551380903,599.771443028003,1171.83068013191,1217.11830364913,973.939733140171,751.237071510404,1212.62210400403,930.61522025615,343.718195607886,1179.25445486605,1305.18638296425,1611.37204426527,768.784627061337,317.025917233899,6200.89154631398
"402",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Gashora,RW5701,,1134.51902651414,1624.04892936721,1108.20146886259,1493.31401187927,1408.8368030116,475.976833207533,1029.43912751041,1266.8066245392,830.472813308239,680.342216130346,1041.55807808414,750.71208721213,369.151183508337,944.067045792937,1401.7618345879,1712.65015700832,679.639770727605,329.968334321864,9956.7864164066
"403",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Juru,RW5702,,1419.79726128653,1751.24832830578,1383.42685115337,1578.35345946625,1525.38758288696,488.368812330067,1311.40064247698,1321.31928507239,849.243190065026,737.805478159338,1302.11629905552,1062.34183672443,351.128294521011,1091.2051654309,1333.32439505309,1754.78186797723,595.351973218843,344.167406369001,8193.76287951202
"404",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Kamabuye,RW5703,,1033.94156029075,1483.78251222521,1178.07358375192,1561.23656560481,1466.308009848,430.761289797723,980.685386504978,1061.72816218063,703.996769566089,584.150031106547,1081.42221804708,720.809557138011,287.495204791427,755.708213180304,1091.69315003976,1551.2803023532,556.526399992406,276.55104726553,10260.4834731538
"405",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Mareba,RW5704,,1359.07619397342,1588.12472516298,1316.54757108539,1511.50803084671,1491.59158504754,479.412528436631,1313.25545704365,1186.09720559418,835.42494315654,696.125445794314,1390.74300140142,881.947606310248,329.526442052796,993.177853286266,1251.2965683639,1525.59676846862,624.930541314185,308.945770695806,5633.39795024373
"406",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Mayange,RW5705,,1608.43828214332,1985.99153836817,1869.29330719262,2125.94415267929,2145.65562921017,705.123080934398,1808.79576438665,1233.43341584504,930.863279508427,1295.26194372401,1673.2996635288,1596.11181122623,339.097690000199,1215.31939709745,1287.64108919352,2143.27412715182,727.971207661554,321.275560887065,14788.8334441288
"407",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Musenyi,RW5706,,1750.06169585139,2012.77601917088,2226.14139062911,2247.23513150215,1961.70387911052,556.696547672153,1898.86287657171,1397.04382451996,1157.05500373244,837.957088939846,1809.27814317495,1211.93635449186,371.620076339692,1422.88501299918,1411.13690777123,2110.65245509893,919.107902141288,363.891582055949,8811.06259829047
"408",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Mwogo,RW5707,,1024.89780890197,1203.08368229121,969.099949873984,1087.75155971199,1099.41731790453,331.196120617911,932.163340881467,826.483353719115,610.404930824414,596.085560064763,978.361845679581,705.356543704867,221.79148059804,743.903050426394,842.199228383601,1108.68630576134,435.959557436407,215.276216330007,5274.72700940677
"409",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Ngeruka,RW5708,,1752.40612443909,2169.56234587729,1672.9711920619,2008.86198543385,1929.92359796911,624.084902022034,1574.04567184672,1762.92396146432,1112.75062036514,938.461018010974,1603.17508649454,1183.59042359143,469.877606196329,1346.17533108592,1784.24598126113,2221.12452491,783.609827702865,459.193304764107,9298.69888316449
"410",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Ntarama,RW5709,,837.782642796636,1133.81625337899,1148.65333050489,1132.68152601272,1092.13305994868,425.222312830389,997.568169422448,770.362706445158,672.014699507505,568.790935218334,999.674707017839,616.526775881648,216.304136397317,909.283026210964,821.362428918481,1179.68939843029,457.015981584787,200.658332778141,6441.30788511815
"411",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Nyamata,RW5710,,2090.27189930156,2518.91664801911,2315.86153417081,2523.57854671776,2452.10180550069,644.966149862856,2110.73938098177,1591.80677984655,1232.37469438091,968.863593034446,2134.48548553884,1294.37575501576,417.306344397366,1830.91785045341,1584.61943110824,2651.00548864901,934.912870313972,414.621957852505,9560.12590895031
"412",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Nyarugenge,RW5711,,1163.53159280121,1371.39334376156,1107.83268369734,1234.90778145194,1208.0780710429,527.740185383707,1039.61415745318,1178.66224960983,762.772135585546,587.904989100993,1143.52962689102,784.243649415672,326.890067692846,887.819027602673,1241.28559462726,1365.48424851894,680.376091741025,307.009156744927,4663.29936966978
"413",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Rilima,RW5712,,1058.52274956182,1367.5750053972,1189.19594524056,1225.98184489459,1317.59474540874,1677.00123200379,1295.60468684509,940.014178592712,572.166387321427,2094.73011848703,1137.74449111521,1849.95041594654,262.613569619134,775.275397907943,997.211216513067,1352.34591269866,477.562587933615,244.847881907597,8208.83473235785
"414",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Ruhuha,RW5713,,1311.00968977809,1637.7424961701,1284.03105065972,1503.98646746576,1493.31140828878,458.782262232155,1255.91733073443,1227.47118262202,850.928008288145,615.555743455887,1322.02960967273,864.149747669697,338.849193282425,1000.58046146482,1286.69745259732,1558.96653270721,623.809695310891,319.722537009045,4349.07675360289
"415",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Eastern Province,Province de l'Est,Iburasirazuba,RW5,Bugesera,RW57,Rweru,RW5714,,1369.61014901847,2180.73775422573,1427.87258468568,1957.44546300173,1892.69835317135,698.577700138092,1207.69185336679,1784.39876399934,1178.76346380636,857.073094977066,1366.36268698052,1021.63595382497,494.90432642214,1266.53406767175,1879.27902966738,2251.78891377151,897.710011566058,464.78687939886,21702.7233990378
