fid,Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,F_25_to_29sum,F_15_to_19sum,M_15_to_19sum,F_1_to_4sum,M_0_to_1sum,F_0_to_1sum,M_30_to_34sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,F_20_to_24sum,M_5_to_9sum,M_1_to_4sum,F_30_to_34sum,M_20_to_24sum,F_5_to_9sum,F_35_to_39sum,M_25_to_29sum
"5050",0.0486217143114,0.00011460528332,Ward No-30,"40475130",,,,Khulna Sadar,"404751",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1773.79406833649,1594.24866914749,1676.60427331924,1046.79971051216,270.357977390289,260.836699128151,1528.27036857605,1761.13554811478,1601.69639062881,1515.00099563599,1913.91597223282,1511.34883975983,1084.30598688126,1599.4116601944,1540.23878479004,1436.38875579834,1536.75805187225,1546.35960102081
"5051",0.160705255717,0.000512412123224,Ward No-30,"50814030",,,,Matihar,"508140",Rajshahi,"5081",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1385.67621254921,1142.44352442026,1334.96039670706,771.77922436595,197.756988711655,192.308356106281,1163.47435098886,1278.82976222038,1164.80250227451,1153.53664463758,1430.30992925167,1118.5768533349,793.130275309086,1246.79188293219,1193.65438461304,1048.26251316071,1224.89411598444,1218.94015038013
"5052",0.0188571284594,1.7044183584e-05,Ward No-30 (Part),"20152830",,,,Double Mooring,"201528",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,115.135142326355,133.380235433578,126.57626748085,80.5819289684296,20.7909442186356,20.0790312290192,91.5167639255524,124.477623939514,116.41817522049,87.15283203125,134.736626625061,112.730304718018,83.384797334671,92.6801311969757,116.009370088577,106.867444753647,87.2839376926422,104.711492300034
"5053",0.0343155930185,6.63251360995e-05,Ward No-30 (Part),"20154130",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,698.97513961792,809.739472389221,768.433185577393,489.205672740936,126.219960451126,121.898001909256,555.59008026123,755.692506790161,706.764308452606,529.097040176392,817.973986625671,684.375576496124,506.221636772156,562.652773857117,704.282493591309,648.782690525055,529.892970561981,635.694094181061
"5054",0.050310547392,5.6227518121e-05,Ward No-31,"20154131",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,571.760543823242,662.365586519241,628.577109336853,400.169451475143,103.247724533081,99.7123689055443,454.471790313721,618.155256032944,578.132068634033,432.80052781105,669.101405620575,559.818123340607,414.088484287262,460.249061822891,576.10194683075,530.703193664551,433.451594829559,519.996745586395
"5055",0.0568822285705,8.64620025706e-05,Ward No-31,"30265431",,,,Motijheel,"302654",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3675.48727321625,3352.87279129028,3594.03369045258,1903.03149032593,492.35274207592,474.188570737839,3850.48226833344,2819.60551166534,2652.15104866028,3371.38613796234,4193.28603458405,2494.83460664749,1974.64510393143,2815.06024456024,4425.79872608185,2359.17219257355,2470.64858388901,4528.98551273346
"5056",0.0791561178716,0.000350134318025,Ward No-31,"40475131",,,,Khulna Sadar,"404751",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,2899.4171807766,2605.93496286869,2740.55218440294,1711.08310642838,441.923094265163,426.359753966331,2498.08781147003,2878.72574323416,2618.10889309645,2476.39789605141,3128.45833623409,2470.42813032866,1772.39030259848,2614.37430560589,2517.65121245384,2347.89951360226,2511.96165829897,2527.65620958805
"5057",0.0381005471614,6.70889490924e-05,Ward No-32,"20154132",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,678.894572257996,786.476800918579,746.357184171677,475.151482820511,122.593839406967,118.396044492722,539.628763914108,733.982531070709,686.459970235825,513.896830558777,794.47475361824,664.714435338974,491.678603172302,546.488551855087,684.049454450607,630.144078493118,514.669893980026,617.431499958038
"5058",0.0418890625412,9.27970385192e-05,Ward No-32,"30265432",,,,Motijheel,"302654",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3070.78591251373,2801.24886417389,3002.7332906723,1589.93947601318,411.349501609802,396.173754096031,3216.99025344849,2355.71619510651,2215.81179761887,2816.7163438797,3503.39499855042,2084.37750101089,1649.77101421356,2351.9187412262,3697.65405273438,1971.03464460373,2064.17063236237,3783.86424827576
"5059",0.0286469526755,3.91525843798e-05,Ward No-33,"20154133",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,327.532202243805,379.435173034668,360.079490184784,229.23649597168,59.1453103423119,57.1200867891312,260.343510150909,354.109346628189,331.18212223053,247.929158687592,383.29377746582,320.691004276276,237.209989309311,263.653013706207,330.019168138504,304.012560367584,248.302121162415,297.879387140274
"5060",0.0278893075662,3.80437898153e-05,Ward No-33,"30265433",,,,Motijheel,"302654",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1582.80809593201,1443.87771224976,1547.73101329803,819.519547939301,212.026282668114,204.204083442688,1658.16775989532,1214.23205089569,1142.1196346283,1451.85029697418,1805.79242610931,1074.37302780151,850.359157562256,1212.27468109131,1905.92146110535,1015.95151376724,1063.95759248734,1950.35772228241
"5061",0.0353522690275,6.97863678885e-05,Ward No-34,"20154134",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,573.983072042465,664.940313100815,631.020493030548,401.724979996681,103.64906552434,100.099967807531,456.238401412964,620.558129549026,580.379367589951,434.48289680481,671.702318668365,561.994232654572,415.698116064072,462.038128376007,578.34135222435,532.766127347946,435.136498093605,522.018059492111
"5062",0.0414604607009,6.57367485457e-05,Ward No-34,"30265434",,,,Motijheel,"302654",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3552.70127105713,3240.86428642273,3473.96877670288,1839.45741462708,475.904843568802,458.347479581833,3721.85025405884,2725.41170501709,2563.55135154724,3258.75915527344,4053.20205688476,2411.49032974243,1908.67865276337,2721.01829338074,4277.94725418091,2280.35996055603,2388.11229515076,4377.68691635132
"5063",0.0294271105808,4.65634167166e-05,Ward No-35,"30265435",,,,Motijheel,"302654",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2230.95756530762,2035.13612937927,2181.51664924622,1155.10737991333,298.849647760391,287.82430768013,2337.17652893066,1711.45206260681,1609.81007766724,2046.37341690063,2545.25252532959,1514.32170295715,1198.57562446594,1708.69316673279,2686.38373184204,1431.97694396973,1499.64121055603,2749.01633453369
"5064",0.0530996162677,0.000146268828072,Ward No-35 (part),"20151035",,,,Bakalia,"201510",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,700.440058469772,811.436529040337,770.043669342995,490.230950593948,126.484492897987,122.153475850821,556.754487276077,757.276292324066,708.245550990105,530.205923616886,819.688306450844,685.809896349907,507.282577812672,563.831983625889,705.758531689644,650.142410755157,531.003522276878,637.026385426521
"5065",0.0243374516703,2.25092187176e-05,Ward No-35 (part),"20154135",,,,Kotwali,"201541",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,226.731005191803,262.660335063934,249.261552810669,158.686749458313,40.9427701234818,39.5408289432526,180.220283508301,245.128777980804,229.257627010345,171.626568317413,265.331419944763,221.99525308609,164.206327438354,182.511255264282,228.452585697174,210.449759483337,171.884747028351,206.204130649567
"5066",0.05464721089,0.000112533000826,Ward No-36,"30266536",,,,Paltan,"302665",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3615.74003505707,3298.36984443665,3535.61052322388,1872.09657764435,484.349251508713,466.480350732803,3787.89038467407,2773.77114391327,2609.03875494003,3316.58225059509,4125.1216878891,2454.27957105637,1942.54606199265,2769.2997674942,4353.85473537445,2320.82243967056,2430.48671531677,4455.36417198181
"5067",0.0535339261321,9.01221663677e-05,Ward No-36 (Part),"20152036",,,,Chittagong Port,"201520",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,687.172383069992,796.066365718842,755.457567453384,480.94503736496,124.088633477688,119.839655280113,546.208492040634,742.932028055191,694.830024242401,520.162806510925,804.161837339401,672.81933927536,497.673671722412,553.151924848557,692.390111207962,637.827466726303,520.945297718048,624.959882974625
"5068",0.0377685115294,5.29454601081e-05,Ward No-36 (Part),"20152836",,,,Double Mooring,"201528",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,503.953797340393,583.813724994659,554.032319545746,352.712193965912,91.003276348114,87.8871894478798,400.574659824371,544.846427440643,509.569704532623,381.47345495224,589.75072479248,493.427662849426,364.980525493622,405.666790485382,507.780342102051,467.765559196472,382.047309398651,458.328818798065
"5069",0.105807534987,0.000330960454766,Ward No-37,"20152037",,,,Chittagong Port,"201520",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2353.19905090332,2726.10290014744,2587.03940975666,1646.98034483194,424.937414869666,410.386929169297,1870.47288131714,2544.14611399174,2379.42239010334,1781.28030401468,2753.82557690144,2304.04755091667,1704.26700675488,1894.25044035912,2371.06700611115,2184.21903276443,1783.9599172473,2140.15441644192
"5070",0.0750955318539,0.000255207654888,Ward No-37,"30269237",,,,Tejgaon Ind. Area,"302692",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,11137.3711853027,10159.7927031517,10890.5525217056,5766.51923418045,1491.915163517,1436.874553442,11667.6367502213,8543.89930725098,8036.48291969299,10215.8914012909,12706.3922948837,7559.78646850586,5983.52106237411,8530.12636566162,13410.9465446472,7148.70556640625,7486.49861431122,13723.6205730438
"5071",0.10745356123,0.00042470516383,Ward No-38,"20152038",,,,Chittagong Port,"201520",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,3536.34558331966,4096.73883163929,3887.75669372082,2475.0526996851,638.588371574879,616.722159445286,2810.91329801083,3823.2974177599,3575.75354111195,2676.87627887726,4138.39995646477,3462.4815735817,2561.14207112789,2846.64578962326,3563.19721877575,3282.40541613102,2680.90315234661,3216.18590545654
"5072",0.0398598666144,7.85462114046e-05,Ward No-38 (Part),"30269038",,,,Tejgaon,"302690",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,4091.39135169983,3732.27104377747,4000.72079658508,2118.37125396728,548.065493106842,527.845934152603,4286.18811607361,3138.66127967834,2952.25831222534,3752.87930488586,4667.78224754333,2777.14053535461,2198.08839130402,3133.60170555115,4926.60517120361,2626.12710475922,2750.21772480011,5041.46816062927
"5073",0.022219670409,3.02769654957e-05,Ward No-38 (Part),"30269238",,,,Tejgaon Ind. Area,"302692",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1789.21857452392,1632.17060470581,1749.56717300415,926.391263961792,239.676157474518,230.833885669708,1874.40573501587,1372.57736206055,1291.06091690063,1641.18285751343,2041.28182220459,1214.47964096069,961.25260925293,1370.36473274231,2154.46844863892,1148.43948936462,1202.70594024658,2204.69952392578
"5074",0.0555476328257,0.000101587508685,Ward No-39,"30269039",,,,Tejgaon,"302690",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,6383.33625030518,5823.04135131836,6241.87319946289,3305.05562782288,855.084740638733,823.538451194763,6687.25568771362,4896.89901733398,4606.07550239563,5855.19408035278,7282.61393737793,4332.85902023315,3429.42926979065,4889.00514030457,7686.42613983154,4097.24976539612,4290.85438346863,7865.63391876221
"5075",0.0697456029916,0.000237579437686,Ward No-39 (Part),"20152039",,,,Chittagong Port,"201520",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1932.03042006493,2238.19303917885,2124.01872324944,1352.20865738392,348.883370637894,336.937085330486,1535.70116209984,2088.80234527588,1953.56038534641,1462.47200655937,2260.95399022102,1891.6759108305,1399.24232316017,1555.22308063507,1946.70042729378,1793.29394614697,1464.67202723026,1757.11589038372
"5076",0.0970765544968,0.00044478329216,Ward No-39 (Part),"20156539",,,,Patenga,"201565",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,4063.52222663164,4707.45546281338,4467.31955683231,2844.01833450794,733.785198584199,708.659305766225,3229.94696253538,4393.25110065937,4108.80488443375,3075.92853480577,4755.32718300819,3978.64703595638,2942.94138240814,3271.0062417984,4094.37674087286,3771.72622913122,3080.55570781231,3695.63511437178
"5077",0.141613238968,0.000978331591414,Ward No-40,"20156540",,,,Patenga,"201565",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,4861.9873149991,5632.45072573423,5345.12911486626,3402.85601258278,877.97091409564,847.90788975358,3864.61800414324,5256.50650846958,4916.16783004999,3680.33558899164,5689.72904753685,4760.43450254202,3521.21702980995,3913.74525463581,4898.90461957455,4512.85462760925,3685.8719856143,4421.81193310022
"5078",0.0867808204368,0.000258748217953,Ward No-40 (Part),"30268040",,,,Sher-e-bangla Nagar,"302680",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,7774.49468803406,7092.09139299393,7602.20174360275,4025.34605455399,1041.43844246864,1003.01708316803,8144.64905691147,5964.10936665535,5609.90492987633,7131.25136756897,8869.75732088089,5277.14474344254,4176.82518959045,5954.49509501457,9361.57470655441,4990.18776035309,5225.98580431938,9579.83831596375
"5079",0.0257474093831,3.82806916149e-05,Ward No-40 (Part),"30269040",,,,Tejgaon,"302690",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1543.20823669434,1407.75373744965,1509.00874423981,799.016200065613,206.721653699875,199.095155358315,1616.68251609802,1183.85350036621,1113.54524230957,1415.52684402466,1760.61379528046,1047.49357843399,829.084245681763,1181.94509410858,1858.23770523071,990.53368806839,1037.33871459961,1901.56223583221
"5080",0.15583628075,0.00104962535514,Ward No-41,"20156541",,,,Patenga,"201565",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2950.11829167604,3417.61399370432,3243.27526438236,2064.75811624527,532.72826269269,514.486857965589,2344.94241553545,3189.50153470039,2982.99351519346,2233.12498533726,3452.36888438463,2888.49887627363,2136.57628029585,2374.75145918131,2972.5186727047,2738.27430981398,2236.4843159318,2683.03214406967
"5081",0.0502989289572,0.000132426233574,Ward No-41,"30268041",,,,Sher-e-bangla Nagar,"302680",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,6422.44897270203,5858.72097015381,6280.11911582947,3325.3067445755,860.324113845825,828.584532141685,6728.23059749603,4926.90387535095,4634.29839706421,5891.0706949234,7327.23676586151,4359.40779685974,3450.44246482849,4918.96160411835,7733.52327919006,4122.35490131378,4317.14579486847,7913.8291387558
"5082",0.0330530150603,5.37747121658e-05,Ward No-42,"30265042",,,,Mohammadpur,"302650",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3777.82286834717,3446.22591018677,3694.10139465332,1956.01708221436,506.061182498932,487.391275405884,3957.69021987915,2898.11102294922,2725.99417114258,3465.25472068787,4310.03858947754,2564.29761505127,2029.62461471558,2893.43922042847,4549.02503585815,2424.8579826355,2539.43818092346,4655.08480072021
